food_id,wikipedia_id,food_group,food_subgroup,ncbi_taxonomy_id,db,rank,matched_taxid,kingdom,phylum,class,order,family,genus,species,taxon,taxrank,kraken_raw_reads,reads,sample_id,lineage,taxid_lineage,relative_abundance,total_reads,total_raw_reads,bacteria_reads,human_reads
280,Abalone,Aquatic foods,Mollusks,6452,genbank,genus,6452,Eukaryota,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,"",Haliotis,genus,3,3,NE_P11_T2_S31,k__Eukaryota;p__Mollusca;c__Gastropoda;o__Lepetellida;f__Haliotidae;g__Haliotis;s__,2759;6447;6448;2315723;6451;6452;,2.3809845053465e-06,1259983,582001,1250884,7568
605,"",Herbs and Spices,Oilseed crops,51952,genbank,genus,51952,Eukaryota,Streptophyta,Magnoliopsida,Arecales,Arecaceae,Elaeis,"",Elaeis,genus,4,5,NE_P11_T2_S31,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Arecales;f__Arecaceae;g__Elaeis;s__,2759;35493;3398;40551;4710;51952;,3.96830750891083e-06,1259983,582001,1250884,7568
138,Pine nut,Nuts,Nuts,3337,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,"",Pinus,genus,16,18,NE_P11_T2_S31,k__Eukaryota;p__Streptophyta;c__Pinopsida;o__Pinales;f__Pinaceae;g__Pinus;s__,2759;35493;58019;1446380;3318;3337;,1.4285907032079e-05,1259983,582001,1250884,7568
441,Colorado_Pinyon,Nuts,Nuts,3340,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus edulis,Pinus,genus,16,18,NE_P11_T2_S31,k__Eukaryota;p__Streptophyta;c__Pinopsida;o__Pinales;f__Pinaceae;g__Pinus;s__,2759;35493;58019;1446380;3318;3337;,1.4285907032079e-05,1259983,582001,1250884,7568
353,Mule deer,Animal foods,Venison,9871,genbank,genus,9871,Eukaryota,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,"",Odocoileus,genus,5,6,NE_P06_T3_S17,k__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Cervidae;g__Odocoileus;s__,2759;7711;40674;91561;9850;9871;,2.55595845033943e-06,2347456,879237,2345044,1640
491,Squab_(food),Animal foods,Poultry,8931,genbank,genus,8931,Eukaryota,Chordata,Aves,Columbiformes,Columbidae,Columba,"",Columba,genus,3,3,NE_P06_T3_S17,k__Eukaryota;p__Chordata;c__Aves;o__Columbiformes;f__Columbidae;g__Columba;s__,2759;7711;8782;8929;8930;8931;,1.27797922516972e-06,2347456,879237,2345044,1640
495,White_sucker,Aquatic foods,Fishes,7971,genbank,genus,7969,Eukaryota,Chordata,Actinopteri,Cypriniformes,Catostomidae,Catostomus,Catostomus commersonii,Catostomus,genus,3,3,NE_P06_T3_S17,k__Eukaryota;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Catostomidae;g__Catostomus;s__,2759;7711;186623;7952;7968;7969;,1.27797922516972e-06,2347456,879237,2345044,1640
19,Artemisia_dracunculus,Herbs and Spices,Herbs,72341,genbank,genus,4219,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia dracunculus,Artemisia,genus,3,6,NE_P06_T3_S17,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Artemisia;s__,2759;35493;3398;4209;4210;4219;,2.55595845033943e-06,2347456,879237,2345044,1640
20,List of plants named mugwort,Herbs and Spices,Herbs,4220,genbank,genus,4219,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia vulgaris,Artemisia,genus,3,6,NE_P06_T3_S17,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Artemisia;s__,2759;35493;3398;4209;4210;4219;,2.55595845033943e-06,2347456,879237,2345044,1640
467,Tragopogon porrifolius,Vegetables,Root vegetables,13731,genbank,genus,13730,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,Tragopogon porrifolius,Tragopogon,genus,3,3,NE_P06_T3_S17,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Tragopogon;s__,2759;35493;3398;4209;4210;13730;,1.27797922516972e-06,2347456,879237,2345044,1640
469,Pouteria sapota,Fruits,Tropical fruits,233744,genbank,genus,85249,Eukaryota,Streptophyta,Magnoliopsida,Ericales,Sapotaceae,Pouteria,Pouteria sapota,Pouteria,genus,3,3,NE_P06_T3_S17,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Ericales;f__Sapotaceae;g__Pouteria;s__,2759;35493;3398;41945;3737;85249;,1.27797922516972e-06,2347456,879237,2345044,1640
195,Vanilla,Herbs and Spices,Spices,51238,genbank,genus,51238,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Vanilla,"",Vanilla,genus,7,7,NE_P06_T3_S17,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Orchidaceae;g__Vanilla;s__,2759;35493;3398;73496;4747;51238;,2.981951525396e-06,2347456,879237,2345044,1640
138,Pine nut,Nuts,Nuts,3337,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,"",Pinus,genus,40,44,NE_P06_T3_S17,k__Eukaryota;p__Streptophyta;c__Pinopsida;o__Pinales;f__Pinaceae;g__Pinus;s__,2759;35493;58019;1446380;3318;3337;,1.87436953024892e-05,2347456,879237,2345044,1640
441,Colorado_Pinyon,Nuts,Nuts,3340,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus edulis,Pinus,genus,40,44,NE_P06_T3_S17,k__Eukaryota;p__Streptophyta;c__Pinopsida;o__Pinales;f__Pinaceae;g__Pinus;s__,2759;35493;58019;1446380;3318;3337;,1.87436953024892e-05,2347456,879237,2345044,1640
396,Kelp,Aquatic foods,Seaweed,33637,genbank,genus,33637,Eukaryota,"",Phaeophyceae,Laminariales,Laminariaceae,Laminaria,"",Laminaria,genus,6,6,NE_P06_T3_S17,k__Eukaryota;p__;c__Phaeophyceae;o__Laminariales;f__Laminariaceae;g__Laminaria;s__,2759;;2870;2886;33636;33637;,2.55595845033943e-06,2347456,879237,2345044,1640
105,Apple,Fruits,Pomes,283210,genbank,genus,3749,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus pumila,Malus,genus,4,8,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Rosales;f__Rosaceae;g__Malus;s__,2759;35493;3398;3744;3745;3749;,2.60311762382217e-06,3073238,1220114,3012186,928
348,Malus,Fruits,Pomes,3749,genbank,genus,3749,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,"",Malus,genus,4,8,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Rosales;f__Rosaceae;g__Malus;s__,2759;35493;3398;3744;3745;3749;,2.60311762382217e-06,3073238,1220114,3012186,928
456,Rose hip,Herbs and Spices,Herbs,3764,genbank,genus,3764,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,"",Rosa,genus,3,4,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Rosales;f__Rosaceae;g__Rosa;s__,2759;35493;3398;3744;3745;3764;,1.30155881191109e-06,3073238,1220114,3012186,928
116,Mulberry,Fruits,Berries,3497,genbank,genus,3497,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Moraceae,Morus,"",Morus,genus,4,4,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Rosales;f__Moraceae;g__Morus;s__,2759;35493;3398;3744;3487;3497;,1.30155881191109e-06,3073238,1220114,3012186,928
117,Black_mulberry,Fruits,Berries,85232,genbank,genus,3497,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Moraceae,Morus,Morus nigra,Morus,genus,4,4,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Rosales;f__Moraceae;g__Morus;s__,2759;35493;3398;3744;3487;3497;,1.30155881191109e-06,3073238,1220114,3012186,928
393,Jujube,Fruits,Other fruits,48393,genbank,genus,72171,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rhamnaceae,Ziziphus,Ziziphus sp.,Ziziphus,genus,5,6,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Rosales;f__Rhamnaceae;g__Ziziphus;s__,2759;35493;3398;3744;3608;72171;,1.95233821786663e-06,3073238,1220114,3012186,928
283,Acorn,Nuts,Nuts,3511,genbank,genus,3511,Eukaryota,Streptophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,"",Quercus,genus,4,5,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Fagales;f__Fagaceae;g__Quercus;s__,2759;35493;3398;3502;3503;3511;,1.62694851488886e-06,3073238,1220114,3012186,928
346,Cottonseed,Herbs and Spices,Oilseed crops,3633,genbank,genus,3633,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Gossypium,"",Gossypium,genus,6,8,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Malvales;f__Malvaceae;g__Gossypium;s__,2759;35493;3398;41938;3629;3633;,2.60311762382217e-06,3073238,1220114,3012186,928
288,Allspice,Herbs and Spices,Spices,375272,genbank,genus,260138,Eukaryota,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Pimenta,Pimenta dioica,Pimenta,genus,5,6,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Myrtales;f__Myrtaceae;g__Pimenta;s__,2759;35493;3398;41944;3931;260138;,1.95233821786663e-06,3073238,1220114,3012186,928
19,Artemisia_dracunculus,Herbs and Spices,Herbs,72341,genbank,genus,4219,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia dracunculus,Artemisia,genus,4,12,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Artemisia;s__,2759;35493;3398;4209;4210;4219;,3.90467643573326e-06,3073238,1220114,3012186,928
20,List of plants named mugwort,Herbs and Spices,Herbs,4220,genbank,genus,4219,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia vulgaris,Artemisia,genus,4,12,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Artemisia;s__,2759;35493;3398;4209;4210;4219;,3.90467643573326e-06,3073238,1220114,3012186,928
467,Tragopogon porrifolius,Vegetables,Root vegetables,13731,genbank,genus,13730,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,Tragopogon porrifolius,Tragopogon,genus,9,10,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Tragopogon;s__,2759;35493;3398;4209;4210;13730;,3.25389702977771e-06,3073238,1220114,3012186,928
89,Hyssop,Herbs and Spices,Herbs,39324,genbank,genus,39166,Eukaryota,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Dracocephalum,Dracocephalum officinale,Dracocephalum,genus,13,15,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Lamiales;f__Lamiaceae;g__Dracocephalum;s__,2759;35493;3398;4143;4136;39166;,4.88084554466657e-06,3073238,1220114,3012186,928
469,Pouteria sapota,Fruits,Tropical fruits,233744,genbank,genus,85249,Eukaryota,Streptophyta,Magnoliopsida,Ericales,Sapotaceae,Pouteria,Pouteria sapota,Pouteria,genus,3,3,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Ericales;f__Sapotaceae;g__Pouteria;s__,2759;35493;3398;41945;3737;85249;,9.76169108933314e-07,3073238,1220114,3012186,928
164,Sorrel,Herbs and Spices,Herbs,41241,genbank,genus,3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex acetosa,Rumex,genus,8,9,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Caryophyllales;f__Polygonaceae;g__Rumex;s__,2759;35493;3398;3524;3615;3618;,2.92850732679994e-06,3073238,1220114,3012186,928
355,Rumex,Herbs and Spices,Herbs,3618,genbank,genus,3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,"",Rumex,genus,8,9,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Caryophyllales;f__Polygonaceae;g__Rumex;s__,2759;35493;3398;3524;3615;3618;,2.92850732679994e-06,3073238,1220114,3012186,928
572,Rumex_arcticus,Herbs and Spices,Herbs,395311,genbank,genus,3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex arcticus,Rumex,genus,8,9,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Caryophyllales;f__Polygonaceae;g__Rumex;s__,2759;35493;3398;3524;3615;3618;,2.92850732679994e-06,3073238,1220114,3012186,928
195,Vanilla,Herbs and Spices,Spices,51238,genbank,genus,51238,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Vanilla,"",Vanilla,genus,11,12,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Orchidaceae;g__Vanilla;s__,2759;35493;3398;73496;4747;51238;,3.90467643573326e-06,3073238,1220114,3012186,928
577,Agave,Vegetables,Other vegetables,39509,genbank,genus,39509,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Asparagaceae,Agave,"",Agave,genus,5,5,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Asparagaceae;g__Agave;s__,2759;35493;3398;73496;40552;39509;,1.62694851488886e-06,3073238,1220114,3012186,928
236,Zizania_aquatica,Cereals and cereal products,Cereals,75727,genbank,genus,15949,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Zizania,Zizania aquatica,Zizania,genus,9,10,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Zizania;s__,2759;35493;3398;38820;4479;15949;,3.25389702977771e-06,3073238,1220114,3012186,928
516,Wild_rice,Cereals and cereal products,Cereals,15949,genbank,genus,15949,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Zizania,"",Zizania,genus,9,10,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Zizania;s__,2759;35493;3398;38820;4479;15949;,3.25389702977771e-06,3073238,1220114,3012186,928
605,"",Herbs and Spices,Oilseed crops,51952,genbank,genus,51952,Eukaryota,Streptophyta,Magnoliopsida,Arecales,Arecaceae,Elaeis,"",Elaeis,genus,9,10,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Arecales;f__Arecaceae;g__Elaeis;s__,2759;35493;3398;40551;4710;51952;,3.25389702977771e-06,3073238,1220114,3012186,928
417,Dioscorea pentaphylla,Vegetables,Tubers,167592,genbank,genus,4672,Eukaryota,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea pentaphylla,Dioscorea,genus,11,12,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Dioscoreales;f__Dioscoreaceae;g__Dioscorea;s__,2759;35493;3398;40548;4671;4672;,3.90467643573326e-06,3073238,1220114,3012186,928
519,Yam_(vegetable),Vegetables,Tubers,4672,genbank,genus,4672,Eukaryota,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,"",Dioscorea,genus,11,12,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Dioscoreales;f__Dioscoreaceae;g__Dioscorea;s__,2759;35493;3398;40548;4671;4672;,3.90467643573326e-06,3073238,1220114,3012186,928
139,Black pepper,Herbs and Spices,Spices,13216,genbank,genus,13215,Eukaryota,Streptophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper nigrum,Piper,genus,6,6,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Piperales;f__Piperaceae;g__Piper;s__,2759;35493;3398;16736;16739;13215;,1.95233821786663e-06,3073238,1220114,3012186,928
138,Pine nut,Nuts,Nuts,3337,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,"",Pinus,genus,79,98,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Pinopsida;o__Pinales;f__Pinaceae;g__Pinus;s__,2759;35493;58019;1446380;3318;3337;,3.18881908918216e-05,3073238,1220114,3012186,928
441,Colorado_Pinyon,Nuts,Nuts,3340,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus edulis,Pinus,genus,79,98,NE_P42_T2_S121,k__Eukaryota;p__Streptophyta;c__Pinopsida;o__Pinales;f__Pinaceae;g__Pinus;s__,2759;35493;58019;1446380;3318;3337;,3.18881908918216e-05,3073238,1220114,3012186,928
451,European_rabbit,Animal foods,Lagomorphs,9984,genbank,genus,9984,Eukaryota,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,"",Oryctolagus,genus,14,16,NE_P42_T2_S121,k__Eukaryota;p__Chordata;c__Mammalia;o__Lagomorpha;f__Leporidae;g__Oryctolagus;s__,2759;7711;40674;9975;9979;9984;,5.20623524764434e-06,3073238,1220114,3012186,928
353,Mule deer,Animal foods,Venison,9871,genbank,genus,9871,Eukaryota,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,"",Odocoileus,genus,10,15,NE_P42_T2_S121,k__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Cervidae;g__Odocoileus;s__,2759;7711;40674;91561;9850;9871;,4.88084554466657e-06,3073238,1220114,3012186,928
491,Squab_(food),Animal foods,Poultry,8931,genbank,genus,8931,Eukaryota,Chordata,Aves,Columbiformes,Columbidae,Columba,"",Columba,genus,7,7,NE_P42_T2_S121,k__Eukaryota;p__Chordata;c__Aves;o__Columbiformes;f__Columbidae;g__Columba;s__,2759;7711;8782;8929;8930;8931;,2.2777279208444e-06,3073238,1220114,3012186,928
377,Grouper,Aquatic foods,Fishes,94231,genbank,genus,94231,Eukaryota,Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,"",Epinephelus,genus,5,5,NE_P42_T2_S121,k__Eukaryota;p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Epinephelus;s__,2759;7711;186623;8111;30871;94231;,1.62694851488886e-06,3073238,1220114,3012186,928
434,Sebastes,Aquatic foods,Fishes,34820,genbank,genus,34820,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,"",Sebastes,genus,5,6,NE_P42_T2_S121,k__Eukaryota;p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__Sebastes;s__,2759;7711;186623;8111;274692;34820;,1.95233821786663e-06,3073238,1220114,3012186,928
602,Norway_haddock,Aquatic foods,Fishes,394708,genbank,genus,34820,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes viviparus,Sebastes,genus,5,6,NE_P42_T2_S121,k__Eukaryota;p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__Sebastes;s__,2759;7711;186623;8111;274692;34820;,1.95233821786663e-06,3073238,1220114,3012186,928
397,King_mackerel,Aquatic foods,Fishes,13679,genbank,genus,13678,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Scomberomorus,Scomberomorus cavalla,Scomberomorus,genus,4,4,NE_P42_T2_S121,k__Eukaryota;p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Scomberomorus;s__,2759;7711;186623;1489894;8224;13678;,1.30155881191109e-06,3073238,1220114,3012186,928
470,Spanish mackerel,Aquatic foods,Fishes,99344,genbank,genus,13678,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Scomberomorus,Scomberomorus maculatus,Scomberomorus,genus,4,4,NE_P42_T2_S121,k__Eukaryota;p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Scomberomorus;s__,2759;7711;186623;1489894;8224;13678;,1.30155881191109e-06,3073238,1220114,3012186,928
495,White_sucker,Aquatic foods,Fishes,7971,genbank,genus,7969,Eukaryota,Chordata,Actinopteri,Cypriniformes,Catostomidae,Catostomus,Catostomus commersonii,Catostomus,genus,8,8,NE_P42_T2_S121,k__Eukaryota;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Catostomidae;g__Catostomus;s__,2759;7711;186623;7952;7968;7969;,2.60311762382217e-06,3073238,1220114,3012186,928
362,Freshwater_eel,Aquatic foods,Fishes,7935,genbank,genus,7935,Eukaryota,Chordata,Actinopteri,Anguilliformes,Anguillidae,Anguilla,"",Anguilla,genus,4,4,NE_P42_T2_S121,k__Eukaryota;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Anguillidae;g__Anguilla;s__,2759;7711;186623;7933;7934;7935;,1.30155881191109e-06,3073238,1220114,3012186,928
494,"",Aquatic foods,Fishes,7901,genbank,genus,7901,Eukaryota,Chordata,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,"",Acipenser,genus,15,15,NE_P42_T2_S121,k__Eukaryota;p__Chordata;c__Actinopteri;o__Acipenseriformes;f__Acipenseridae;g__Acipenser;s__,2759;7711;186623;7899;7900;7901;,4.88084554466657e-06,3073238,1220114,3012186,928
280,Abalone,Aquatic foods,Mollusks,6452,genbank,genus,6452,Eukaryota,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,"",Haliotis,genus,3,3,NE_P42_T2_S121,k__Eukaryota;p__Mollusca;c__Gastropoda;o__Lepetellida;f__Haliotidae;g__Haliotis;s__,2759;6447;6448;2315723;6451;6452;,9.76169108933314e-07,3073238,1220114,3012186,928
396,Kelp,Aquatic foods,Seaweed,33637,genbank,genus,33637,Eukaryota,"",Phaeophyceae,Laminariales,Laminariaceae,Laminaria,"",Laminaria,genus,3,4,NE_P42_T2_S121,k__Eukaryota;p__;c__Phaeophyceae;o__Laminariales;f__Laminariaceae;g__Laminaria;s__,2759;;2870;2886;33636;33637;,1.30155881191109e-06,3073238,1220114,3012186,928
434,Sebastes,Aquatic foods,Fishes,34820,genbank,genus,34820,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,"",Sebastes,genus,3,5,NE_P33_T3_S94,k__Eukaryota;p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__Sebastes;s__,2759;7711;186623;8111;274692;34820;,2.48688417287227e-06,2010548,669327,2007856,948
602,Norway_haddock,Aquatic foods,Fishes,394708,genbank,genus,34820,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes viviparus,Sebastes,genus,3,5,NE_P33_T3_S94,k__Eukaryota;p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__Sebastes;s__,2759;7711;186623;8111;274692;34820;,2.48688417287227e-06,2010548,669327,2007856,948
362,Freshwater_eel,Aquatic foods,Fishes,7935,genbank,genus,7935,Eukaryota,Chordata,Actinopteri,Anguilliformes,Anguillidae,Anguilla,"",Anguilla,genus,4,4,NE_P33_T3_S94,k__Eukaryota;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Anguillidae;g__Anguilla;s__,2759;7711;186623;7933;7934;7935;,1.98950733829782e-06,2010548,669327,2007856,948
494,"",Aquatic foods,Fishes,7901,genbank,genus,7901,Eukaryota,Chordata,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,"",Acipenser,genus,5,5,NE_P33_T3_S94,k__Eukaryota;p__Chordata;c__Actinopteri;o__Acipenseriformes;f__Acipenseridae;g__Acipenser;s__,2759;7711;186623;7899;7900;7901;,2.48688417287227e-06,2010548,669327,2007856,948
280,Abalone,Aquatic foods,Mollusks,6452,genbank,genus,6452,Eukaryota,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,"",Haliotis,genus,3,3,NE_P33_T3_S94,k__Eukaryota;p__Mollusca;c__Gastropoda;o__Lepetellida;f__Haliotidae;g__Haliotis;s__,2759;6447;6448;2315723;6451;6452;,1.49213050372336e-06,2010548,669327,2007856,948
605,"",Herbs and Spices,Oilseed crops,51952,genbank,genus,51952,Eukaryota,Streptophyta,Magnoliopsida,Arecales,Arecaceae,Elaeis,"",Elaeis,genus,4,5,NE_P33_T3_S94,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Arecales;f__Arecaceae;g__Elaeis;s__,2759;35493;3398;40551;4710;51952;,2.48688417287227e-06,2010548,669327,2007856,948
863,Nuphar_lutea,Herbs and Spices,Herbs,77113,genbank,genus,4415,Eukaryota,Streptophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nuphar,Nuphar lutea,Nuphar,genus,4,4,NE_P33_T3_S94,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Nymphaeales;f__Nymphaeaceae;g__Nuphar;s__,2759;35493;3398;261007;4410;4415;,1.98950733829782e-06,2010548,669327,2007856,948
138,Pine nut,Nuts,Nuts,3337,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,"",Pinus,genus,30,36,NE_P33_T3_S94,k__Eukaryota;p__Streptophyta;c__Pinopsida;o__Pinales;f__Pinaceae;g__Pinus;s__,2759;35493;58019;1446380;3318;3337;,1.79055660446804e-05,2010548,669327,2007856,948
441,Colorado_Pinyon,Nuts,Nuts,3340,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus edulis,Pinus,genus,30,36,NE_P33_T3_S94,k__Eukaryota;p__Streptophyta;c__Pinopsida;o__Pinales;f__Pinaceae;g__Pinus;s__,2759;35493;58019;1446380;3318;3337;,1.79055660446804e-05,2010548,669327,2007856,948
451,European_rabbit,Animal foods,Lagomorphs,9984,genbank,genus,9984,Eukaryota,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,"",Oryctolagus,genus,3,3,NE_P47_T2_S134,k__Eukaryota;p__Chordata;c__Mammalia;o__Lagomorpha;f__Leporidae;g__Oryctolagus;s__,2759;7711;40674;9975;9979;9984;,1.54477213066301e-06,1942034,1113717,1925059,3525
377,Grouper,Aquatic foods,Fishes,94231,genbank,genus,94231,Eukaryota,Chordata,Actinopteri,Perciformes,Serranidae,Epinephelus,"",Epinephelus,genus,3,3,NE_P47_T2_S134,k__Eukaryota;p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Epinephelus;s__,2759;7711;186623;8111;30871;94231;,1.54477213066301e-06,1942034,1113717,1925059,3525
