"","X","Value","Std.Error","DF","t.value","p.value","GeneFamily","Group","FDR","BaselineGroup","BaselineLinear"
"3621","DayGroupLate792",0.0216635819665602,0.0222427612319091,179,0.97396099974683,0.331390247171244,"K01895","Late",0.622196221975168,0.203346765792401,0.209976147843157
"3622","DayGroupLate320",0.0703554723486357,0.0722483104491073,179,0.97380093612286,0.331469510133472,"K00859","Late",0.622196221975168,0.860297590528191,0.869933319314517
"3623","DayGroupEarly430",0.0227366063582271,0.0233371239184128,138,0.974267713438677,0.331628319600799,"K01096","Early",0.856957551265528,0.0415054657520013,0.0495482963447113
"3624","DayGroupLate3142",0.0346723913698192,0.0356340405782767,165,0.973013186468564,0.331971023772018,"K11741","Late",0.622840873172262,0.160231963516242,0.191638066708957
"3625","DayGroupEarly3785",-0.0637304647092489,0.0655148138019913,179,-0.972764188903363,0.331983203105021,"K20444","Early",0.856957551265528,0.436936182460658,0.444795141658781
"3626","DayGroupEarly1583",0.0358855620352899,0.0368501957721782,126,0.973822832778094,0.332010363407505,"K03591","Early",0.856957551265528,0.0676139463409895,0.0748540228905119
"3627","DayGroupEarly1789",0.0199369913257671,0.0204854973804477,124,0.973224665015746,0.332336346032992,"K03836","Early",0.856957551265528,0.0347215676722089,0.0375796216744218
"3628","DayGroupEarly290",-0.0368230134953004,0.0378905430271747,179,-0.971825963773897,0.332448526748438,"K00805","Early",0.856957551265528,0.410631253689536,0.405544606844027
"3629","DayGroupLate1931",0.022016320103825,0.0226335471022554,132,0.972729550713288,0.332466882490016,"K04774","Late",0.623433283567482,0.0400874690687197,0.0474638925228605
"3630","DayGroupEarly805",0.0607596245811351,0.0625356069478682,179,0.971600461666364,0.332560430427663,"K01919","Early",0.856957551265528,0.242162451940052,0.275369302472582
"3631","DayGroupLate3865",0.0381153302573738,0.0391778481441753,118,0.972879626188469,0.33260323910123,"K21746","Late",0.623433283567482,0.058503871920496,0.0701673213585547
"3632","DayGroupEarly1170",0.0314940320154247,0.0324221404188561,160,0.971374240212359,0.332828129747244,"K02573","Early",0.857086817780484,0.0638943597578894,0.0705295650824124
"3633","DayGroupLate1874",0.0221203955337779,0.0227818545803196,175,0.970965531177032,0.332905546855546,"K04087","Late",0.623436092148969,0.0874822529283901,0.1038139905872
"3634","DayGroupLate3700",-0.00691329310934611,0.00710644709899326,94,-0.972819893407141,0.33313955282802,"K19172","Late",0.623436092148969,0.0274123019522437,0.0279091803849766
"3635","DayGroupLate1328",0.112753665426268,0.116199395867322,179,0.970346399692232,0.333183196483234,"K02996","Late",0.623436092148969,2.6373411609289,2.70069831565405
"3636","DayGroupLate1464",0.0275055453353749,0.0283152171478164,124,0.971405064343506,0.333237667529373,"K03414","Late",0.623436092148969,0.0549456414718935,0.0594294012835497
"3637","DayGroupLate310",-0.0564864413967923,0.0582824327835831,179,-0.969184687374672,0.333760778587014,"K00848","Late",0.623822966232707,0.536560879963141,0.54249648451954
"3638","DayGroupEarly3799",0.0117669621553855,0.0121226790320232,109,0.97065690878245,0.333868166494012,"K20543","Early",0.857337413664031,0.0264063764139809,0.0278668143950171
"3639","DayGroupLate2775",0.00613380690553355,0.00632191874183463,118,0.970244502660833,0.333909211082495,"K09011","Late",0.623822966232707,0.0365527279601012,0.0363131624362573
"3640","DayGroupLate1299",0.206766825774461,0.213507007985748,179,0.968431096127127,0.334135798427876,"K02919","Late",0.623822966232707,2.23796323584936,2.19629291455432
"3641","DayGroupEarly1565",0.0348571488890115,0.035974098859526,149,0.96895127311247,0.334139708565211,"K03573","Early",0.857337413664031,0.103069692351419,0.117210244455827
"3642","DayGroupEarly2176",0.0357823531704509,0.0369374751041433,159,0.968727642308101,0.334152352037688,"K06298","Early",0.857337413664031,0.0677575149532094,0.0806216961688354
"3643","DayGroupLate1232",0.0302445409211066,0.0312469229716823,179,0.967920615688011,0.334389991340561,"K02794","Late",0.623822966232707,0.237194489366666,0.263315258277211
"3644","DayGroupLate570",0.0862991048916178,0.0891737321016097,179,0.967763744521577,0.334468130329072,"K01491","Late",0.623822966232707,1.63145978788427,1.60345848975224
"3645","DayGroupLate317",0.0211185549638076,0.0217965940131639,124,0.96889243113182,0.33448489830299,"K00855","Late",0.623822966232707,0.102334321766389,0.111721621096902
"3646","DayGroupEarly1757",-0.0739836999140522,0.0764572887493033,179,-0.967647442438591,0.334526069140243,"K03800","Early",0.857337413664031,0.408807076906821,0.447950711912006
"3647","DayGroupLate2902",0.0298479760879546,0.0308357570047508,155,0.967966380178571,0.334569102935317,"K09895","Late",0.623822966232707,0.132547350493481,0.15954606028751
"3648","DayGroupLate622",-0.0544231919099521,0.0562643816637251,179,-0.967276104360707,0.334711104217244,"K01613","Late",0.623822966232707,0.849326407069158,0.845505712427037
"3649","DayGroupEarly1831",0.0224306227724157,0.0231599884695194,112,0.968507510352884,0.334877784890835,"K04022","Early",0.857337413664031,0.0318365540090962,0.0334470270572637
"3650","DayGroupEarly2523",0.082752201026965,0.0856117726831918,179,0.966598382832129,0.335048979380788,"K07496","Early",0.857337413664031,0.606121937854752,0.597841731098019
"3651","DayGroupEarly2838",0.0263661849913,0.027246483623731,122,0.967691293871612,0.335113015108541,"K09712","Early",0.857337413664031,0.0508880790350298,0.0539098228886346
"3652","DayGroupEarly1023",0.141918279875762,0.146891220847848,179,0.966145417381774,0.335274926854606,"K02358","Early",0.857337413664031,2.36785627724188,2.3932769110976
"3653","DayGroupLate3621",-0.0558124172908221,0.0577669947837018,175,-0.966164459477279,0.335295179636785,"K18475","Late",0.624493479914163,0.320068484955479,0.282181906886849
"3654","DayGroupEarly132",0.0154635321284671,0.0159909764520063,131,0.967016127806689,0.335317857579483,"K00299","Early",0.857337413664031,0.027837662646471,0.0286783051339405
"3655","DayGroupEarly3129",0.022617999756425,0.0233895585801472,131,0.967012681274921,0.335319573954806,"K11708","Early",0.857337413664031,0.0519590475392539,0.0539388064238245
"3656","DayGroupLate3458",0.0155741243526009,0.0161043246738316,124,0.967077146544848,0.335387868908215,"K15773","Late",0.624493479914163,0.0425395727143385,0.0383196776654809
"3657","DayGroupEarly3078",-0.0363140299942058,0.0376224325843087,179,-0.965222807239514,0.335735447705294,"K11085","Early",0.857337413664031,0.109533650357018,0.113888125494869
"3658","DayGroupEarly550",0.0167313840538421,0.0173199626791141,136,0.96601732716308,0.335750177723373,"K01460","Early",0.857337413664031,0.0697225249315825,0.079823741899861
"3659","DayGroupLate3047",0.0172600457782404,0.0178671005306378,134,0.966023879959903,0.335772456222696,"K10806","Late",0.624650629057868,0.0402555923727688,0.0444527209809138
"3660","DayGroupLate2029",0.0296630000458846,0.0307333061749638,175,0.965174390188091,0.335789348310803,"K05816","Late",0.624650629057868,0.105005180442278,0.12402135395405
"3661","DayGroupEarly3543",0.0506956681414975,0.0525405872415023,179,0.964885830233974,0.335903752111092,"K16899","Early",0.857337413664031,0.235514267860344,0.240221802834934
"3662","DayGroupLate716",-0.0161353822173765,0.0166808576068238,89,-0.967299319836881,0.336015669414343,"K01766","Late",0.624776657617986,0.0657409055223716,0.0669005471183577
"3663","DayGroupEarly1203",-0.0355651326578437,0.0368660308207774,155,-0.964712822781005,0.336191388791848,"K02746","Early",0.857337413664031,0.200749606233565,0.198446073419614
"3664","DayGroupLate3419",-0.0291578691518994,0.0302393964084661,179,-0.964234495888819,0.336229218640693,"K15533","Late",0.624878830869967,0.147030574959773,0.140078657821743
"3665","DayGroupEarly2594",0.028445357466136,0.0294723667421252,127,0.965153484788812,0.336302192255785,"K07709","Early",0.857337413664031,0.0799348176901052,0.0896308494104952
"3666","DayGroupEarly2472",-0.0715331631644547,0.0740086632277354,82,-0.966551212313304,0.336610508743003,"K07345","Early",0.857337413664031,0.197594418726342,0.228191506477164
"3667","DayGroupLate713",0.0578420258647676,0.0600534828147374,179,0.963175209058365,0.336758972585864,"K01759","Late",0.625568294195335,1.27740394557308,1.32658942748065
"3668","DayGroupEarly2724",0.0163671736012318,0.0169465080269565,87,0.965813934953254,0.336814388290238,"K08363","Early",0.857337413664031,0.111823597888986,0.121809598639308
"3669","DayGroupEarly1796",0.0457945486320797,0.0475131356825219,136,0.963829222682214,0.336842212272061,"K03855","Early",0.857337413664031,0.0968684019596165,0.101980904953463
"3670","DayGroupEarly2269",0.0164140778275827,0.0170496592698262,142,0.962721751081067,0.337323734878263,"K06928","Early",0.857444819615527,0.0681222575860554,0.0800698738602889
"3671","DayGroupLate3863",0.0345025066357592,0.0358178660491782,119,0.963276443894982,0.3373621896553,"K21741","Late",0.62611559727893,0.0513822879289933,0.0558122883519314
"3672","DayGroupLate1025",0.0355419377712845,0.0368304109549888,82,0.96501605194471,0.337374195902016,"K02362","Late",0.62611559727893,0.046550576739053,0.0528155630533564
"3673","DayGroupLate1633",0.0211643243475581,0.0219972549347963,150,0.962134794104669,0.337530337213312,"K03645","Late",0.62611559727893,0.0511354148849435,0.0574595055362531
"3674","DayGroupEarly3591",-0.0351044361799857,0.0365188570341368,165,-0.961268753487304,0.337823623181728,"K18013","Early",0.857444819615527,0.0931117961195908,0.0932597354683832
"3675","DayGroupEarly3291",-0.0350649756387858,0.03648484188956,176,-0.961083393068495,0.3378287557085,"K13527","Early",0.857444819615527,0.137613987401388,0.161387446380042
"3676","DayGroupEarly715",0.015135621975335,0.0157465130693638,148,0.961204674880221,0.338017025479119,"K01761","Early",0.857444819615527,0.0650015505690545,0.0760086435060434
"3677","DayGroupEarly1368",0.0562623376612257,0.0585782470264487,179,0.960464686418879,0.338116979870085,"K03151","Early",0.857444819615527,0.633751981769319,0.607209084587819
"3678","DayGroupLate1105",0.0236508980273878,0.0246096244789679,135,0.961042621662125,0.338248893331615,"K02467","Late",0.626296974401203,0.0360726952107448,0.0419813975260148
"3679","DayGroupLate1001",0.0861558204800663,0.0897375390537776,179,0.960086730575875,0.338306622049303,"K02313","Late",0.626296974401203,1.31477525533405,1.31026407525408
"3680","DayGroupLate1901",0.0346024284001326,0.0360409674729114,179,0.960086002856056,0.338306987254599,"K04654","Late",0.626296974401203,0.23329062459809,0.238846944434043
"3681","DayGroupLate2821",0.027202822167094,0.0283217786430513,153,0.960491306352616,0.338323445584551,"K09680","Late",0.626296974401203,0.235867520100907,0.233659993881324
"3682","DayGroupEarly423",0.0151726874665685,0.0157862968159808,122,0.961130253879988,0.338387729909654,"K01085","Early",0.857444819615527,0.0323075514543711,0.0337029142650187
"3683","DayGroupLate172",0.06123777115487,0.0637528375406703,141,0.960549734210719,0.338422908248772,"K00389","Late",0.626296974401203,0.13807396765923,0.153904307506804
"3684","DayGroupEarly3843",0.0446313025862032,0.046501115354098,147,0.959789937216419,0.338736947652581,"K21557","Early",0.857444819615527,0.322858373228687,0.330433739984072
"3685","DayGroupEarly3045",0.0280461684894696,0.0292344423550142,162,0.959353633255096,0.338810244442323,"K10804","Early",0.857444819615527,0.0634232348361431,0.066885714843562
"3686","DayGroupEarly3888",-0.0167286822326474,0.0174401859940773,167,-0.959203201062679,0.338843041660248,"K21993","Early",0.857444819615527,0.0997178203632501,0.0985544360989014
"3687","DayGroupLate2923",0.0507924224247695,0.0529633785732701,146,0.959010240528797,0.339139026030849,"K09917","Late",0.627327588057064,0.240707608080124,0.293541918995966
"3688","DayGroupEarly3938",0.0301234368735487,0.0313230914850846,78,0.961700631877056,0.339171901367838,"K23007","Early",0.857726117708139,0.0585527329194188,0.0575934758281214
"3689","DayGroupLate1904",0.0467344002740232,0.0487509964626813,124,0.958634769851283,0.339608186327985,"K04691","Late",0.627900635444515,0.105972061270302,0.112909328871333
"3690","DayGroupEarly3216",-0.0489490527770009,0.0511156227496474,159,-0.957614328925271,0.339711082618547,"K12340","Early",0.857805408756333,0.167711904733343,0.183225298944307
"3691","DayGroupEarly825",0.132508226859324,0.13843223622514,179,0.957206431627809,0.339754095369616,"K01951","Early",0.857805408756333,2.23245745378213,2.22257831602907
"3692","DayGroupEarly2437",0.0317780732687056,0.0331836097520456,138,0.957643653181723,0.339917185455892,"K07278","Early",0.857805408756333,0.0486547167401605,0.0489909600402152
"3693","DayGroupLate265",0.081352385748974,0.0850487047982121,179,0.956538796704688,0.340090181258231,"K00762","Late",0.628496864051327,1.88618002654945,1.89920025117789
"3694","DayGroupEarly1568",0.0395084033119733,0.0413069713736905,160,0.956458486257776,0.340283575550022,"K03576","Early",0.857805408756333,0.0557654858563135,0.0608650907913859
"3695","DayGroupLate1569",0.0130838244898725,0.0136702262210605,128,0.957103728811414,0.340319138649575,"K03577","Late",0.628548087550077,0.0318386394796411,0.0338145599578464
"3696","DayGroupLate2924",0.0420059883400953,0.0438839528136593,117,0.957206123123452,0.340436959094382,"K09918","Late",0.628548087550077,0.0747296435130497,0.0876078840628063
"3697","DayGroupEarly2514",0.0901460950118371,0.0943258652458684,147,0.955687973567628,0.340798906661271,"K07480","Early",0.857805408756333,0.283730494410775,0.320491901802035
"3698","DayGroupEarly405",0.005445671274587,0.00569837528923098,147,0.955653321900094,0.340816359747598,"K01040","Early",0.857805408756333,0.0201673457842053,0.0197849018952059
"3699","DayGroupLate3444",-0.0214018915845787,0.0224085224915424,179,-0.955078211544575,0.340826185443084,"K15635","Late",0.62881109788638,0.184355217349022,0.188426148432401
"3700","DayGroupLate2319",-0.0799902810236524,0.0837651924349532,179,-0.954934605871858,0.340898605351601,"K07025","Late",0.62881109788638,0.76603220237152,0.694361727013632
"3701","DayGroupEarly2676",0.0245748530922369,0.0257309714461035,169,0.955068997053289,0.340906936974893,"K08223","Early",0.857805408756333,0.0912418064691822,0.0955651285452211
"3702","DayGroupEarly387",-0.0193512935966751,0.0202519320400927,130,-0.955528270506013,0.341084107715541,"K00986","Early",0.857805408756333,0.0809386414405119,0.0877140443200778
"3703","DayGroupEarly3484",0.0300715919790539,0.0315185335780052,176,0.954092356632953,0.341345450507333,"K16053","Early",0.857805408756333,0.315293888715615,0.321695311005116
"3704","DayGroupEarly473",-0.0754529141753578,0.0790856137263656,147,-0.954066240624029,0.341616348466257,"K01205","Early",0.857805408756333,0.33474014319158,0.311221988099494
"3705","DayGroupEarly1932",0.0185640685576603,0.0194399032339475,112,0.954946551649613,0.341661321410907,"K04775","Early",0.857805408756333,0.024554302797281,0.0250619120361547
"3706","DayGroupLate2097",0.0380995197393602,0.0399407736253912,134,0.953900395037405,0.341851660310198,"K06080","Late",0.630029115705828,0.0862711477225982,0.0924026448516441
"3707","DayGroupLate3421",-0.0108350940312567,0.0113471837551639,103,-0.954870764856156,0.341878743497223,"K15545","Late",0.630029115705828,0.0343066616125878,0.0321062454822834
"3708","DayGroupEarly161",0.00545316873059793,0.00572026023018261,145,0.953307806142212,0.342020624665391,"K00366","Early",0.857805408756333,0.0239533093717983,0.0266939103190868
"3709","DayGroupEarly2064",-0.0453966031391286,0.0476497074592518,177,-0.952715253875377,0.342033577958426,"K05942","Early",0.857805408756333,0.437171628890319,0.390613232405137
"3710","DayGroupLate3887",0.0179871603119456,0.0188533293894458,106,0.954057500422973,0.342225170429967,"K21990","Late",0.630372684195451,0.0536046197233028,0.0552366925632768
"3711","DayGroupEarly975",0.0736742669384867,0.0774044635145564,179,0.951809024871438,0.342477287983954,"K02231","Early",0.8582344671413,0.680939847017555,0.687463090629673
"3712","DayGroupLate3239",0.0477444877714346,0.0501726232601383,179,0.951604374439141,0.342580817918054,"K12574","Late",0.630732907755669,0.249218183933291,0.2522308208311
"3713","DayGroupEarly1736",0.022700752288114,0.0238300278027048,124,0.952611238058957,0.342640308835854,"K03774","Early",0.8582344671413,0.0402871394877173,0.041667825066096
"3714","DayGroupLate2132",0.0256667940526739,0.0269865649597903,132,0.951095261324189,0.343294246819261,"K06181","Late",0.631751206197052,0.0516257181661615,0.0551106630959478
"3715","DayGroupEarly1325",0.127648611437955,0.134463846754832,179,0.949315481585894,0.343740112960672,"K02990","Early",0.859498658445474,2.18627468881453,2.1905195022578
"3716","DayGroupEarly1489",0.0861187654254693,0.0907210511076415,179,0.949269925491587,0.343763212152165,"K03469","Early",0.859498658445474,0.81466267448065,0.873158648727739
"3717","DayGroupEarly3246",0.0362952415272051,0.0382330307411761,171,0.949316358750392,0.343799463378189,"K12942","Early",0.859498658445474,0.234011618772942,0.234262940410335
"3718","DayGroupLate1965",0.0593894541855413,0.0625748923504591,179,0.949093988894502,0.343852430086472,"K05515","Late",0.632482994650186,0.66046549752157,0.687312744303707
"3719","DayGroupLate906",0.0294647601071314,0.0310251273551033,113,0.949706338668254,0.344288260023291,"K02064","Late",0.632989148152948,0.0470384441353237,0.0584329856287558
"3720","DayGroupEarly3239",0.062022245532343,0.0654098659629716,179,0.948209335384568,0.344301266248563,"K12574","Early",0.860207348775737,0.249218183933291,0.2522308208311
"3721","DayGroupLate750",-0.0556157459574131,0.0586743393413169,179,-0.947871703060658,0.344472666123741,"K01818","Late",0.633017991876803,0.917733252280279,0.889277217286125
"3722","DayGroupLate67",0.0648849898026708,0.0684805171158111,179,0.947495616788936,0.344663651866684,"K00134","Late",0.633017991876803,0.920375536809026,0.910310758667062
"3723","DayGroupEarly3105",0.0466356533433965,0.0492024345750486,157,0.947832231193012,0.344671492275147,"K11258","Early",0.860548542926739,0.145314166618736,0.160772528628058
"3724","DayGroupLate2170",0.0181291730533512,0.0191391456849818,175,0.947230004502073,0.34482772529469,"K06282","Late",0.633017991876803,0.0738148722848954,0.0763218911271015
"3725","DayGroupEarly433",0.0256405441148292,0.0270732535413318,179,0.947080264131708,0.344874657178,"K01118","Early",0.860548542926739,0.092544763763913,0.107543258164816
"3726","DayGroupLate3459",0.0323135466731778,0.0340956403726856,136,0.94773250538695,0.344946606233374,"K15777","Late",0.633017991876803,0.0575617130077051,0.0623251533679122
"3727","DayGroupEarly1650",0.0457852158230463,0.0483503518420116,154,0.946946900668953,0.34514933881081,"K03667","Early",0.860688857540882,0.0963157102343925,0.114679769503992
"3728","DayGroupLate3170",0.0232275054962475,0.0245170069026633,129,0.947403799675251,0.345204413677234,"K11934","Late",0.63319617778785,0.0498775195131064,0.0569515186714334
"3729","DayGroupEarly1676",0.09072329165342,0.0959131668478954,179,0.945889856783628,0.345479861954695,"K03702","Early",0.860929544920747,1.56593979271821,1.53535327523219
"3730","DayGroupLate981",0.0152251293637616,0.0160969178533219,179,0.945841278591084,0.34550457366544,"K02240","Late",0.633368882718806,0.0376768652524898,0.0377637026279751
"3731","DayGroupLate966",0.0257332648397523,0.0271938755532565,141,0.946288982949719,0.345620075595288,"K02199","Late",0.633368882718806,0.0699928899295194,0.075417897489659
"3732","DayGroupEarly781",0.0677042335638206,0.0716074985635646,179,0.945490834367309,0.34568287818899,"K01880","Early",0.860929544920747,0.805788276744807,0.808643279184352
"3733","DayGroupLate2515",-0.0424138971819333,0.0448699823836665,179,-0.945262175930177,0.345799250499201,"K07481","Late",0.633402625275152,0.348437832248085,0.375441408067459
"3734","DayGroupEarly2054",-0.0148380145286327,0.0156797865803167,104,-0.946314827222156,0.346181564151536,"K05884","Early",0.861626887401802,0.0595299588552657,0.047445930594227
"3735","DayGroupLate323",0.0370811738629168,0.039272077934518,179,0.944212168369234,0.346333959394432,"K00865","Late",0.634087267664528,0.298780914608265,0.338396292259019
"3736","DayGroupEarly2265",-0.0328001281009943,0.0347604353535939,179,-0.943605215738564,0.346643287767857,"K06921","Early",0.861696598208723,0.264954115363543,0.276726917243429
"3737","DayGroupEarly1449",-0.0577763207588943,0.0612408882606861,179,-0.943427216681703,0.346734037137129,"K03385","Early",0.861696598208723,0.460784451527095,0.468757640208446
"3738","DayGroupEarly2440",0.0266871454212767,0.0282807500331604,150,0.943650553467813,0.346865686487065,"K07285","Early",0.861696598208723,0.0621385979613984,0.0704210099088012
"3739","DayGroupLate462",-0.0742404111699005,0.0787992585559067,179,-0.942146062417939,0.347387658682652,"K01187","Late",0.634856320262556,0.937703331928509,0.933247561544293
"3740","DayGroupLate2588",0.0294913680336009,0.0312724660653736,129,0.943045808154389,0.347420285185626,"K07702","Late",0.634856320262556,0.0567138740256792,0.0674853095030692
"3741","DayGroupLate410",0.0741634798657798,0.078743508429606,179,0.941836112523224,0.347545908140485,"K01056","Late",0.634856320262556,1.67834372576263,1.60133589002415
"3742","DayGroupLate1762",0.0320031210794181,0.0339454793474486,123,0.94278006069234,0.347641500015014,"K03806","Late",0.634856320262556,0.0706647846457805,0.0782156050248616
"3743","DayGroupLate963",0.0709347763537537,0.075248954125206,124,0.94266793709486,0.347683761612693,"K02196","Late",0.634856320262556,0.178596544805677,0.18750829648337
"3744","DayGroupLate2131",0.0896523805669423,0.0952243686193627,179,0.941485691811798,0.347724876247717,"K06180","Late",0.634856320262556,1.21373827945454,1.2635837867968
"3745","DayGroupLate3937",-0.0362307544442738,0.0384736117408745,134,-0.94170400970653,0.348038817171167,"K23004","Late",0.634856320262556,0.217253922690056,0.203175747275102
"3746","DayGroupLate2381",0.0203138340687228,0.0215669308458182,124,0.94189730629482,0.348076627416269,"K07140","Late",0.634856320262556,0.0747511591416132,0.0858580411832014
"3747","DayGroupLate3153",-0.0466416310691524,0.0495998615301703,179,-0.940358090330181,0.348301169867001,"K11752","Late",0.634856320262556,0.505011157877919,0.462262489689956
"3748","DayGroupLate1063",0.0200395401037072,0.0212922443495134,130,0.941166171811531,0.348365320915646,"K02415","Late",0.634856320262556,0.0409697556709363,0.0436695122030868
"3749","DayGroupEarly3516",0.0418035938319174,0.0444652637185325,140,0.940140467771346,0.34876479289718,"K16322","Early",0.86514871095502,0.07975287490184,0.0863121190250706
"3750","DayGroupEarly1851",0.0582731746709942,0.061989654442338,143,0.94004677385642,0.348778768062513,"K04062","Early",0.86514871095502,0.100256262015527,0.114577407535679
"3751","DayGroupLate318",0.0600134176058527,0.0639192359011671,179,0.938894477691291,0.349050104186279,"K00857","Late",0.635810175910282,0.790525894162824,0.750718504422774
"3752","DayGroupEarly1856",0.0410760029700526,0.0437304261947737,138,0.939300312032214,0.349217738201739,"K04067","Early",0.86514871095502,0.0629445595972953,0.0704291955717406
"3753","DayGroupLate988",0.020954355236352,0.0223068405663635,127,0.93936903229358,0.349324482823508,"K02255","Late",0.636015925288642,0.0382350658977058,0.0431680534428645
"3754","DayGroupEarly3253",0.0513723227190584,0.0547315387930533,143,0.938623759754015,0.349506619814525,"K12961","Early",0.86514871095502,0.141833215470095,0.153004122594124
"3755","DayGroupEarly1830",0.0125500358395657,0.0133814613689721,133,0.937867359439964,0.350012586390049,"K04021","Early",0.86514871095502,0.0384768411016409,0.0428571147347645
"3756","DayGroupEarly1356",-0.0627727338734719,0.0669978321429364,179,-0.936936791321091,0.350053468364779,"K03110","Early",0.86514871095502,0.682448178881241,0.719456980753619
"3757","DayGroupEarly638",0.057838534933254,0.061681581720648,134,0.937695391716786,0.350087989567381,"K01638","Early",0.86514871095502,0.0667958166916984,0.0732769260266673
"3758","DayGroupEarly284",0.0195067142877019,0.0208042219504099,136,0.937632483166123,0.350095445921954,"K00795","Early",0.86514871095502,0.0414614908002752,0.0447076054234512
"3759","DayGroupEarly124",0.0366697992896756,0.0391648092446101,175,0.936294597036042,0.350411805271172,"K00281","Early",0.86514871095502,0.236017445991553,0.205786903192017
"3760","DayGroupEarly1133",0.0467864135916144,0.0499730733612497,174,0.936232463699014,0.350451102204115,"K02517","Early",0.86514871095502,0.38381931535135,0.382703255597667
"3761","DayGroupEarly3369",0.0728861942445593,0.077918996253809,179,0.935409819797267,0.350837359842414,"K14155","Early",0.865386219042598,0.681257205604038,0.693568487084294
"3762","DayGroupLate3094",0.0093420357318814,0.00995786074572483,81,0.938156896388833,0.350952825612886,"K11191","Late",0.638134566867579,0.0243041781461612,0.0237133739844752
"3763","DayGroupLate3095",0.0093420357318814,0.00995786074572483,81,0.938156896388833,0.350952825612886,"K11192","Late",0.638134566867579,0.0243041781461612,0.0237133739844752
"3764","DayGroupLate2603",0.0125489798292431,0.0134157354638811,146,0.935392611387463,0.351130572622446,"K07719","Late",0.638134566867579,0.0251061482644174,0.0295209070092151
"3765","DayGroupLate3016",0.0191394431866868,0.0204535449396431,130,0.93575188277464,0.351135974865206,"K10539","Late",0.638134566867579,0.0315401888965434,0.0321179137985314
"3766","DayGroupEarly3925",0.0154018877861637,0.0164714132743146,163,0.935067776496224,0.351136579559969,"K22606","Early",0.865386219042598,0.0709478137758515,0.0750193833727333
"3767","DayGroupLate2040",0.0157401345641492,0.0168344042039172,149,0.934998017956979,0.351302166461821,"K05838","Late",0.638142247975829,0.0376291605561894,0.0396536044922862
"3768","DayGroupEarly306",0.0430358530461006,0.0460702608548119,169,0.934135215377354,0.351566910394282,"K00841","Early",0.865386219042598,0.0271748658731384,0.0335291402366567
"3769","DayGroupEarly938",0.0481387767941786,0.0515475571294165,140,0.933871156557822,0.351978240095618,"K02116","Early",0.865386219042598,0.103513622156044,0.109573236934425
"3770","DayGroupEarly1547",0.0948335528689988,0.101645635503082,179,0.93298204492138,0.352085999347246,"K03555","Early",0.865386219042598,1.01649984208833,1.04514888163896
"3771","DayGroupLate2100",0.0180521800668599,0.0193370194645453,141,0.933555458221412,0.352129176489089,"K06132","Late",0.63887417296771,0.046525607394666,0.0513906520610605
"3772","DayGroupEarly3411",-0.0572654837133049,0.0613831771951609,155,-0.932918208701314,0.352313150739127,"K15372","Early",0.865386219042598,0.201264290839082,0.216634087647579
"3773","DayGroupLate3460",0.0408195912494022,0.0437573413785161,146,0.932862691457842,0.352431016837062,"K15827","Late",0.63887417296771,0.088439309091538,0.0971168455966377
"3774","DayGroupLate2460",0.0338679010174455,0.0362851496090303,120,0.933381876122038,0.352497121969391,"K07319","Late",0.63887417296771,0.0600772351699939,0.0698131907280957
"3775","DayGroupLate3880",0.0158829232994869,0.017012694538668,106,0.933592457290447,0.352635939752037,"K21968","Late",0.63887417296771,0.0324543271621396,0.0329301856905384
"3776","DayGroupLate321",0.0578016286029479,0.0620270617980812,179,0.931877585804588,0.352654976320445,"K00860","Late",0.63887417296771,0.626940929887677,0.624722353271185
"3777","DayGroupEarly2807",0.0242276958365415,0.0260039713179766,175,0.931692145799009,0.352779210491395,"K09251","Early",0.865386219042598,0.0843162879345278,0.0974021807218536
"3778","DayGroupLate693",0.0225257225736153,0.0241636790391701,140,0.932214110984523,0.352830744538526,"K01720","Late",0.63887417296771,0.0382792648638865,0.0432516675147636
"3779","DayGroupEarly293",0.0192147298946737,0.0206170750681828,149,0.931981371321033,0.352853831471106,"K00813","Early",0.865386219042598,0.0526017450194311,0.0618877624782501
"3780","DayGroupLate1504",0.0221521313100343,0.0237543064614402,121,0.932552223572317,0.352908289487552,"K03487","Late",0.63887417296771,0.0490827324177341,0.0542630684963335
"3781","DayGroupLate3288",0.0279809843501731,0.0300190699462207,120,0.932106970679008,0.353152822324432,"K13480","Late",0.63887417296771,0.0439045011274632,0.0510122171377526
"3782","DayGroupLate709",0.0200982964767951,0.0215759466351027,137,0.9315140056982,0.353226379657534,"K01753","Late",0.63887417296771,0.0510746332304169,0.0551847266136586
"3783","DayGroupEarly2093",0.0369059182368998,0.0396553244032692,179,0.930667414584489,0.353279085502083,"K06076","Early",0.865386219042598,0.322344850132538,0.339780784423444
"3784","DayGroupLate3068",0.0251135279324602,0.0269604057781243,121,0.931496659921835,0.353451562978952,"K11066","Late",0.63887417296771,0.0500951171224466,0.0536872526143675
"3785","DayGroupLate85",-0.0551584132422188,0.05929347098954,179,-0.930261162345334,0.353488755601423,"K00175","Late",0.63887417296771,0.597057578931493,0.619465006020309
"3786","DayGroupEarly1900",0.0694399155669229,0.0746915693114239,179,0.929688801655721,0.353784290215094,"K04653","Early",0.865386219042598,0.304999687858161,0.300797505406532
"3787","DayGroupLate104",0.0220700090336181,0.023726472873703,144,0.930184994250839,0.353832063117789,"K00228","Late",0.639201434518152,0.0865233705906458,0.101500656393956
