food_id,wikipedia_id,food_group,food_subgroup,ncbi_taxonomy_id,db,rank,matched_taxid,kingdom,phylum,class,order,family,genus,species,taxon,taxrank,kraken_raw_reads,reads,sample_id,lineage,taxid_lineage,relative_abundance,total_reads,total_raw_reads,bacteria_reads,human_reads
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,species,3,3,GO_Pt43_C1D7_S178_L003,k__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus scrofa,2759;7711;40674;91561;9821;9822;9823,2.3763957364292e-06,1262416,473529,1256344,124
378,Guinea_hen,Animal foods,Poultry,8996,genbank,species,8996,Eukaryota,Chordata,Aves,Galliformes,Numididae,Numida,Numida meleagris,Numida meleagris,species,4,5,GO_Pt43_C1D7_S178_L003,k__Eukaryota;p__Chordata;c__Aves;o__Galliformes;f__Numididae;g__Numida;s__Numida meleagris,2759;7711;8782;8976;8990;8995;8996,3.96065956071533e-06,1262416,473529,1256344,124
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,species,7,46,GO_Pt43_C1D7_S178_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Triticum;s__Triticum aestivum,2759;35493;3398;38820;4479;4564;4565,3.6438067958581e-05,1262416,473529,1256344,124
8,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,species,6,8,GO_Pt43_C1D7_S178_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium sativum,2759;35493;3398;73496;4668;4678;4682,6.33705529714452e-06,1262416,473529,1256344,124
880,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,species,6,8,GO_Pt43_C1D7_S178_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium sativum,2759;35493;3398;73496;4668;4678;4682,6.33705529714452e-06,1262416,473529,1256344,124
197,Broad_bean,Pulses,Beans,3906,genbank,species,3906,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia faba,Vicia faba,species,4,6,GO_Pt43_C1D7_S178_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Vicia;s__Vicia faba,2759;35493;3398;72025;3803;3904;3906,4.75279147285839e-06,1262416,473529,1256344,124
130,Avocado,Vegetables,Fruit vegetables,3435,genbank,species,3435,Eukaryota,Streptophyta,Magnoliopsida,Laurales,Lauraceae,Persea,Persea americana,Persea americana,species,3,7,GO_Pt43_C1D7_S178_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Laurales;f__Lauraceae;g__Persea;s__Persea americana,2759;35493;3398;3432;3433;3434;3435,5.54492338500146e-06,1262416,473529,1256344,124
595,Mountain_hare,Animal foods,Lagomorphs,62621,genbank,species,62621,Eukaryota,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus timidus,Lepus timidus,species,4,6,GO_Pt9_C1D1_S45,k__Eukaryota;p__Chordata;c__Mammalia;o__Lagomorpha;f__Leporidae;g__Lepus;s__Lepus timidus,2759;7711;40674;9975;9979;9980;62621,1.24517236298435e-05,481861,198259,478551,142
475,Steller sea lion,Aquatic foods,Pinnipeds,34886,genbank,species,34886,Eukaryota,Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,Eumetopias jubatus,Eumetopias jubatus,species,4,5,GO_Pt9_C1D1_S45,k__Eukaryota;p__Chordata;c__Mammalia;o__Carnivora;f__Otariidae;g__Eumetopias;s__Eumetopias jubatus,2759;7711;40674;33554;9702;34885;34886,1.03764363582029e-05,481861,198259,478551,142
438,Pheasant,Animal foods,Poultry,9054,genbank,species,9054,Eukaryota,Chordata,Aves,Galliformes,Phasianidae,Phasianus,Phasianus colchicus,Phasianus colchicus,species,3,3,GO_Pt9_C1D1_S45,k__Eukaryota;p__Chordata;c__Aves;o__Galliformes;f__Phasianidae;g__Phasianus;s__Phasianus colchicus,2759;7711;8782;8976;9005;9053;9054,6.22586181492173e-06,481861,198259,478551,142
726,Green sea turtle,Aquatic foods,Other aquatic foods,8469,genbank,species,8469,Eukaryota,Chordata,"",Testudines,Cheloniidae,Chelonia,Chelonia mydas,Chelonia mydas,species,3,3,GO_Pt9_C1D1_S45,k__Eukaryota;p__Chordata;c__;o__Testudines;f__Cheloniidae;g__Chelonia;s__Chelonia mydas,2759;7711;;8459;8465;8468;8469,6.22586181492173e-06,481861,198259,478551,142
486,Skipjack tuna,Aquatic foods,Fishes,8226,genbank,species,8226,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Katsuwonus,Katsuwonus pelamis,Katsuwonus pelamis,species,3,4,GO_Pt9_C1D1_S45,k__Eukaryota;p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Katsuwonus;s__Katsuwonus pelamis,2759;7711;186623;1489894;8224;13580;8226,8.30114908656231e-06,481861,198259,478551,142
589,Spiny dogfish,Aquatic foods,Fishes,7797,genbank,species,7797,Eukaryota,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias,Squalus acanthias,species,4,4,GO_Pt9_C1D1_S45,k__Eukaryota;p__Chordata;c__Chondrichthyes;o__Squaliformes;f__Squalidae;g__Squalus;s__Squalus acanthias,2759;7711;7777;282414;30511;7796;7797,8.30114908656231e-06,481861,198259,478551,142
286,Paralithodes camtschaticus,Aquatic foods,Crustaceans,6741,genbank,species,6741,Eukaryota,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,Paralithodes camtschaticus,Paralithodes camtschaticus,species,3,3,GO_Pt9_C1D1_S45,k__Eukaryota;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Lithodidae;g__Paralithodes;s__Paralithodes camtschaticus,2759;6656;6681;6683;6739;6740;6741,6.22586181492173e-06,481861,198259,478551,142
16,Mr. Peanut,Nuts,Nuts,3818,genbank,species,3818,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis hypogaea,Arachis hypogaea,species,6,9,GO_Pt9_C1D1_S45,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Arachis;s__Arachis hypogaea,2759;35493;3398;72025;3803;3817;3818,1.86775854447652e-05,481861,198259,478551,142
166,Sambucus nigra,Fruits,Berries,4202,genbank,species,4202,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Sambucus,Sambucus nigra,Sambucus nigra,species,6,8,GO_Pt9_C1D1_S45,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Dipsacales;f__Adoxaceae;g__Sambucus;s__Sambucus nigra,2759;35493;3398;4199;4206;4201;4202,1.66022981731246e-05,481861,198259,478551,142
232,Capsicum_chinense,Vegetables,Fruit vegetables,80379,genbank,species,80379,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum chinense,Capsicum chinense,species,3,9,GO_Pt9_C1D1_S45,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum chinense,2759;35493;3398;4069;4070;4071;80379,1.86775854447652e-05,481861,198259,478551,142
8,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,species,5,6,GO_Pt9_C1D1_S45,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium sativum,2759;35493;3398;73496;4668;4678;4682,1.24517236298435e-05,481861,198259,478551,142
880,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,species,5,6,GO_Pt9_C1D1_S45,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium sativum,2759;35493;3398;73496;4668;4678;4682,1.24517236298435e-05,481861,198259,478551,142
6,Onion,Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,species,3,4,GO_Pt9_C1D1_S45,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium cepa,2759;35493;3398;73496;4668;4678;4679,8.30114908656231e-06,481861,198259,478551,142
226,"",Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,species,3,4,GO_Pt9_C1D1_S45,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium cepa,2759;35493;3398;73496;4668;4678;4679,8.30114908656231e-06,481861,198259,478551,142
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,species,4,8,GO_Pt9_C1D1_S45,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Triticum;s__Triticum aestivum,2759;35493;3398;38820;4479;4564;4565,1.66022981731246e-05,481861,198259,478551,142
383,Horse,Animal foods,Equines,9796,genbank,species,9796,Eukaryota,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Equus caballus,species,4,4,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Chordata;c__Mammalia;o__Perissodactyla;f__Equidae;g__Equus;s__Equus caballus,2759;7711;40674;9787;9788;9789;9796,5.13857450804572e-06,778426,311545,775191,756
378,Guinea_hen,Animal foods,Poultry,8996,genbank,species,8996,Eukaryota,Chordata,Aves,Galliformes,Numididae,Numida,Numida meleagris,Numida meleagris,species,3,3,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Chordata;c__Aves;o__Galliformes;f__Numididae;g__Numida;s__Numida meleagris,2759;7711;8782;8976;8990;8995;8996,3.85393088103429e-06,778426,311545,775191,756
430,Ostrich,Animal foods,Poultry,8801,genbank,species,8801,Eukaryota,Chordata,Aves,Struthioniformes,Struthionidae,Struthio,Struthio camelus,Struthio camelus,species,4,4,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Chordata;c__Aves;o__Struthioniformes;f__Struthionidae;g__Struthio;s__Struthio camelus,2759;7711;8782;8798;8799;8800;8801,5.13857450804572e-06,778426,311545,775191,756
305,Alaska blackfish,Aquatic foods,Fishes,75939,genbank,species,75939,Eukaryota,Chordata,Actinopteri,Esociformes,Umbridae,Dallia,Dallia pectoralis,Dallia pectoralis,species,3,3,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Chordata;c__Actinopteri;o__Esociformes;f__Umbridae;g__Dallia;s__Dallia pectoralis,2759;7711;186623;8007;30950;75938;75939,3.85393088103429e-06,778426,311545,775191,756
131,Parsley,Herbs and Spices,Herbs,4043,genbank,species,4043,Eukaryota,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Petroselinum,Petroselinum crispum,Petroselinum crispum,species,3,5,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Apiales;f__Apiaceae;g__Petroselinum;s__Petroselinum crispum,2759;35493;3398;4036;4037;4042;4043,6.42321813505715e-06,778426,311545,775191,756
15,Wild celery,Herbs and Spices,Spices,4045,genbank,species,4045,Eukaryota,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Apium,Apium graveolens,Apium graveolens,species,3,4,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Apiales;f__Apiaceae;g__Apium;s__Apium graveolens,2759;35493;3398;4036;4037;4044;4045,5.13857450804572e-06,778426,311545,775191,756
214,Celeriac,Vegetables,Root vegetables,278110,genbank,species,4045,Eukaryota,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Apium,Apium graveolens,Apium graveolens,species,3,4,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Apiales;f__Apiaceae;g__Apium;s__Apium graveolens,2759;35493;3398;4036;4037;4044;4045,5.13857450804572e-06,778426,311545,775191,756
215,Apium_graveolens,Vegetables,Stalk vegetables,117781,genbank,species,4045,Eukaryota,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Apium,Apium graveolens,Apium graveolens,species,3,4,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Apiales;f__Apiaceae;g__Apium;s__Apium graveolens,2759;35493;3398;4036;4037;4044;4045,5.13857450804572e-06,778426,311545,775191,756
249,Apium_graveolens_var._secalinum,Herbs and Spices,Herbs,941588,genbank,species,4045,Eukaryota,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Apium,Apium graveolens,Apium graveolens,species,3,4,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Apiales;f__Apiaceae;g__Apium;s__Apium graveolens,2759;35493;3398;4036;4037;4044;4045,5.13857450804572e-06,778426,311545,775191,756
178,Spinach,Vegetables,Leaf vegetables,3562,genbank,species,3562,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Spinacia,Spinacia oleracea,Spinacia oleracea,species,4,5,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Caryophyllales;f__Chenopodiaceae;g__Spinacia;s__Spinacia oleracea,2759;35493;3398;3524;1804623;3561;3562,6.42321813505715e-06,778426,311545,775191,756
8,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,species,11,13,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium sativum,2759;35493;3398;73496;4668;4678;4682,1.67003671511486e-05,778426,311545,775191,756
880,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,species,11,13,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium sativum,2759;35493;3398;73496;4668;4678;4682,1.67003671511486e-05,778426,311545,775191,756
6,Onion,Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,species,5,8,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium cepa,2759;35493;3398;73496;4668;4678;4679,1.02771490160914e-05,778426,311545,775191,756
226,"",Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,species,5,8,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium cepa,2759;35493;3398;73496;4668;4678;4679,1.02771490160914e-05,778426,311545,775191,756
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,species,3,8,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Triticum;s__Triticum aestivum,2759;35493;3398;38820;4479;4564;4565,1.02771490160914e-05,778426,311545,775191,756
206,Ginger,Herbs and Spices,Spices,94328,genbank,species,94328,Eukaryota,Streptophyta,Magnoliopsida,Zingiberales,Zingiberaceae,Zingiber,Zingiber officinale,Zingiber officinale,species,3,3,GO_Pt9c_C1D3_S185_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Zingiberales;f__Zingiberaceae;g__Zingiber;s__Zingiber officinale,2759;35493;3398;4618;4642;4650;94328,3.85393088103429e-06,778426,311545,775191,756
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,species,5,5,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus scrofa,2759;7711;40674;91561;9821;9822;9823,3.85243034420695e-06,1297882,578879,1287838,9818
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,species,5,5,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus scrofa,2759;7711;40674;91561;9821;9822;9823,3.85243034420695e-06,1297882,578879,1287838,9818
302,Beluga_whale,Aquatic foods,Cetaceans,9749,genbank,species,9749,Eukaryota,Chordata,Mammalia,Artiodactyla,Monodontidae,Delphinapterus,Delphinapterus leucas,Delphinapterus leucas,species,4,5,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Chordata;c__Mammalia;o__Artiodactyla;f__Monodontidae;g__Delphinapterus;s__Delphinapterus leucas,2759;7711;40674;91561;9747;9748;9749,3.85243034420695e-06,1297882,578879,1287838,9818
383,Horse,Animal foods,Equines,9796,genbank,species,9796,Eukaryota,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Equus caballus,species,4,5,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Chordata;c__Mammalia;o__Perissodactyla;f__Equidae;g__Equus;s__Equus caballus,2759;7711;40674;9787;9788;9789;9796,3.85243034420695e-06,1297882,578879,1287838,9818
365,Emu,Animal foods,Poultry,8790,genbank,species,8790,Eukaryota,Chordata,Aves,Casuariiformes,Dromaiidae,Dromaius,Dromaius novaehollandiae,Dromaius novaehollandiae,species,3,4,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Chordata;c__Aves;o__Casuariiformes;f__Dromaiidae;g__Dromaius;s__Dromaius novaehollandiae,2759;7711;8782;8784;8788;8789;8790,3.08194427536556e-06,1297882,578879,1287838,9818
83,Strawberry,Fruits,Berries,3747,genbank,species,3747,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,Fragaria x ananassa,Fragaria x ananassa,species,98,133,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Rosales;f__Rosaceae;g__Fragaria;s__Fragaria x ananassa,2759;35493;3398;3744;3745;3746;3747,0.000102474647155905,1297882,578879,1287838,9818
76,Loquat,Fruits,Tropical fruits,32224,genbank,species,32224,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Eriobotrya,Eriobotrya japonica,Eriobotrya japonica,species,4,6,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Rosales;f__Rosaceae;g__Eriobotrya;s__Eriobotrya japonica,2759;35493;3398;3744;3745;23166;32224,4.62291641304834e-06,1297882,578879,1287838,9818
95,Lettuce,Vegetables,Leaf vegetables,4236,genbank,species,4236,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Lactuca sativa,Lactuca sativa,species,4,5,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Lactuca;s__Lactuca sativa,2759;35493;3398;4209;4210;4235;4236,3.85243034420695e-06,1297882,578879,1287838,9818
392,Jerusalem artichoke,Vegetables,Tubers,4233,genbank,species,4233,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus,Helianthus tuberosus,Helianthus tuberosus,species,4,5,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Helianthus;s__Helianthus tuberosus,2759;35493;3398;4209;4210;4231;4233,3.85243034420695e-06,1297882,578879,1287838,9818
166,Sambucus nigra,Fruits,Berries,4202,genbank,species,4202,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Sambucus,Sambucus nigra,Sambucus nigra,species,7,8,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Dipsacales;f__Adoxaceae;g__Sambucus;s__Sambucus nigra,2759;35493;3398;4199;4206;4201;4202,6.16388855073112e-06,1297882,578879,1287838,9818
178,Spinach,Vegetables,Leaf vegetables,3562,genbank,species,3562,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Spinacia,Spinacia oleracea,Spinacia oleracea,species,5,7,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Caryophyllales;f__Chenopodiaceae;g__Spinacia;s__Spinacia oleracea,2759;35493;3398;3524;1804623;3561;3562,5.39340248188973e-06,1297882,578879,1287838,9818
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,species,4,8,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Triticum;s__Triticum aestivum,2759;35493;3398;38820;4479;4564;4565,6.16388855073112e-06,1297882,578879,1287838,9818
6,Onion,Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,species,5,6,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium cepa,2759;35493;3398;73496;4668;4678;4679,4.62291641304834e-06,1297882,578879,1287838,9818
226,"",Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,species,5,6,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium cepa,2759;35493;3398;73496;4668;4678;4679,4.62291641304834e-06,1297882,578879,1287838,9818
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,species,35875,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium fistulosum,species,3,3,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asparagales;f__Amaryllidaceae;g__Allium;s__Allium fistulosum,2759;35493;3398;73496;4668;4678;35875,2.31145820652417e-06,1297882,578879,1287838,9818
499,Taro,Vegetables,Root vegetables,4460,genbank,species,4460,Eukaryota,Streptophyta,Magnoliopsida,Alismatales,Araceae,Colocasia,Colocasia esculenta,Colocasia esculenta,species,3,3,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Alismatales;f__Araceae;g__Colocasia;s__Colocasia esculenta,2759;35493;3398;16360;4454;4459;4460,2.31145820652417e-06,1297882,578879,1287838,9818
130,Avocado,Vegetables,Fruit vegetables,3435,genbank,species,3435,Eukaryota,Streptophyta,Magnoliopsida,Laurales,Lauraceae,Persea,Persea americana,Persea americana,species,6,9,GO_Pt22_C2D1_S97_L003,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Laurales;f__Lauraceae;g__Persea;s__Persea americana,2759;35493;3398;3432;3433;3434;3435,6.9343746195725e-06,1297882,578879,1287838,9818
465,Atlantic salmon,Aquatic foods,Fishes,8030,genbank,species,8030,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo salar,Salmo salar,species,4,6,GO_Pt1_C1D1_S49,k__Eukaryota;p__Chordata;c__Actinopteri;o__Salmoniformes;f__Salmonidae;g__Salmo;s__Salmo salar,2759;7711;186623;8006;8015;8028;8030,7.70411078511309e-06,778805,268739,771787,4901
392,Jerusalem artichoke,Vegetables,Tubers,4233,genbank,species,4233,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus,Helianthus tuberosus,Helianthus tuberosus,species,5,6,GO_Pt1_C1D1_S49,k__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae;g__Helianthus;s__Helianthus tuberosus,2759;35493;3398;4209;4210;4231;4233,7.70411078511309e-06,778805,268739,771787,4901
